date,t1,t2,t1_rating,t2_rating,rating_difference,t1_rating_change,t2_rating_change,t1_win
2019-12-14 17:00:00+01:00,Fierce,LionsCreed,1036.0,1000.0,36.0,1,3,1
2019-12-14 17:00:00+01:00,Fierce,NEDS,1038.0,1002.0,36.0,-2,-2,0
2019-12-14 17:00:00+01:00,The Cuddlers,Fierce,1000.0,1003.0,-3.0,-2,2,0
2019-12-14 17:00:00+01:00,The Cuddlers,LionsCreed,998.0,1000.0,-2.0,-2,2,0
2019-12-14 17:00:00+01:00,The Cuddlers,NEDS,996.0,1037.0,-41.0,-2,1,0
2019-12-14 17:00:00+01:00,Peak Esports,Mythos,992.0,994.0,-2.0,-2,2,0
2019-12-14 18:00:00+01:00,Brute,Universe,1005.0,962.0,43.0,-6,6,0
2019-12-14 23:00:00+01:00,J Money Crew,Gorilla Gang,1000.0,1000.0,0.0,8,-5,1
2019-12-14 23:00:00+01:00,call it luck,Daryl's Make a Wish,1000.0,1000.0,0.0,8,-8,1
2019-12-15 00:00:00+01:00,CSGO-MDL,Third Impact,1000.0,1000.0,0.0,8,-8,1
2019-12-15 02:00:00+01:00,RBG Esports,Gorilla Gang,994.0,995.0,-1.0,8,-5,1
2019-12-15 03:00:00+01:00,call it luck,CSGO-MDL,1008.0,1008.0,0.0,-8,8,0
2019-12-15 16:30:00+01:00,kombucha,FALKN,1004.0,996.0,8.0,-3,3,0
2019-12-15 19:00:00+01:00,Backbenimboy,EsportsAdviser,1005.0,1023.0,-18.0,3,-2,1
2019-12-16 19:55:00+01:00,Phoenix,Defusekids,1000.0,1020.0,-20.0,3,-3,1
2019-12-16 20:00:00+01:00,Blekingelaget,Lyngby Vikings,991.0,970.0,21.0,-3,2,0
2019-12-17 16:00:00+01:00,ex-BLUEJAYS International,Fantastic Esports,1010.0,961.0,49.0,2,-2,1
2019-12-17 17:00:00+01:00,eNgineBR,Zorka,1005.0,1005.0,0.0,-3,3,0
2019-12-17 18:00:00+01:00,Budapest Five,ex-BLUEJAYS International,995.0,1012.0,-17.0,2,-3,1
2019-12-17 18:00:00+01:00,Viktor,Team Titan,1000.0,1005.0,-5.0,-2,2,0
2019-12-17 18:55:00+01:00,Owned,Cream eSports,1002.0,986.0,16.0,5,-5,1
2019-12-17 19:00:00+01:00,Radnicki,ex-BLUEJAYS International,1013.0,1009.0,4.0,2,-2,1
2019-12-17 19:00:00+01:00,Wortex Gaming,SACRAMENTO,990.0,1000.0,-10.0,-2,2,0
2019-12-17 20:00:00+01:00,EoN,LESGEDI,999.0,1000.0,-1.0,3,-3,1
2019-12-18 12:30:00+01:00,sunAsia eSports,Reckoning Esports,1005.0,1003.0,2.0,-3,3,0
2019-12-18 14:00:00+01:00,Team FIDATO,JHS,1000.0,980.0,20.0,2,-2,1
2019-12-18 17:00:00+01:00,Porcha Esports,39yoGods,1004.0,1005.0,-1.0,-2,2,0
2019-12-18 18:00:00+01:00,TimeChasers,FiGURE05,993.0,995.0,-2.0,-2,2,0
2019-12-18 20:00:00+01:00,Defusekids,BLUEJAYS International,1017.0,1035.0,-18.0,-3,3,0
2019-12-19 02:00:00+01:00,Agressive Gaming,DELIRAWOWZIK,998.0,1004.0,-6.0,-2,2,0
2019-12-19 19:55:00+01:00,Fierce,Phoenix,1039.0,1003.0,36.0,-3,3,0
2019-12-19 20:30:00+01:00,deprEST,1944,977.0,1000.0,-23.0,3,-3,1
2019-12-20 12:30:00+01:00,sunAsia eSports,Team FIDATO,1002.0,1002.0,0.0,-3,3,0
2019-12-20 17:00:00+01:00,FRAGMiNE,AllTheRage,1000.0,995.0,5.0,-3,3,0
2019-12-21 12:30:00+01:00,TEG Esports,GoFigure,993.0,993.0,0.0,-3,3,0
2019-12-21 13:00:00+01:00,Porcha Esports,Zorka,1002.0,1008.0,-6.0,-2,2,0
2019-12-21 13:30:00+01:00,sunAsia eSports,JHS,999.0,976.0,23.0,2,-2,1
2019-12-21 15:00:00+01:00,1337HUANIA,coluant,1012.0,997.0,15.0,1,-2,1
2019-12-21 16:00:00+01:00,39yoGods,eNgineBR,1007.0,1002.0,5.0,-3,3,0
2019-12-21 18:10:00+01:00,ex-Intic,Rejected,1000.0,1011.0,-11.0,-2,1,0
2019-12-21 18:10:00+01:00,Evolve Gaming,NOORG,1000.0,997.0,3.0,-3,3,0
2019-12-21 22:45:00+01:00,Santos e-Sports,Alma Gaming,988.0,980.0,8.0,-2,3,0
2019-12-22 01:15:00+01:00,NOORG,Rejected,998.0,1011.0,-13.0,-2,1,0
2019-12-22 12:30:00+01:00,GoFigure,JHS,996.0,974.0,22.0,2,-2,1
2019-12-22 13:00:00+01:00,eNgineBR,Zorka,1005.0,1010.0,-5.0,-2,2,0
2019-12-22 22:30:00+01:00,Falkol e-Sports,Alma Gaming,995.0,986.0,9.0,-3,3,0
2019-12-23 12:30:00+01:00,sunAsia eSports,TEG Esports,1001.0,990.0,11.0,-3,3,0
2019-12-24 09:55:00+01:00,SG.pro,Project X,1005.0,1002.0,3.0,2,-2,1
2019-12-25 19:30:00+01:00,Rocketlaunchers,Brute,995.0,994.0,1.0,5,-5,1
2019-12-25 20:00:00+01:00,Project X,DreamEaters,1002.0,1068.0,-66.0,6,-4,1
2019-12-25 21:15:00+01:00,deprEST,EoN,980.0,1002.0,-22.0,-2,2,0
2019-12-26 00:00:00+01:00,BL4ZE Esports,GoFigure,1022.0,996.0,26.0,1,-2,1
2019-12-26 19:00:00+01:00,LESGEDI,FRAGMiNE,997.0,997.0,0.0,3,-3,1
2019-12-26 19:00:00+01:00,Viktor,coluant,998.0,995.0,3.0,2,-2,1
2019-12-26 22:00:00+01:00,maslomaslo,Cerberus,1000.0,997.0,3.0,2,-2,1
2019-12-27 06:00:00+01:00,8EASY,Absolute,1001.0,1015.0,-14.0,-1,1,0
2019-12-27 06:50:00+01:00,Lowkey Esports Sri Lanka,Macau Legend,1000.0,959.0,41.0,2,-2,1
2019-12-27 08:00:00+01:00,sunAsia eSports,Long Amazing Zebra Ears,1000.0,993.0,7.0,-3,3,0
2019-12-27 10:00:00+01:00,8EASY,Lowkey Esports Sri Lanka,998.0,1002.0,-4.0,2,-3,1
2019-12-27 10:15:00+01:00,Long Amazing Zebra Ears,CCHAHA,996.0,997.0,-1.0,3,-3,1
2019-12-27 10:45:00+01:00,CCHAHA,sunAsia eSports,994.0,994.0,0.0,-3,3,0
2019-12-27 12:15:00+01:00,Macau Legend,8EASY,957.0,1000.0,-43.0,-2,1,0
2019-12-27 13:30:00+01:00,Team FIDATO,TEG Esports,1001.0,993.0,8.0,2,-2,1
2019-12-27 13:45:00+01:00,Absolute,Macau Legend,1015.0,953.0,62.0,1,-2,1
2019-12-27 14:00:00+01:00,Extremum,Rocketlaunchers,983.0,1000.0,-17.0,-5,5,0
2019-12-27 17:30:00+01:00,Akatsuki,AllTheRage,1018.0,998.0,20.0,2,-2,1
2019-12-27 19:00:00+01:00,TimeChasers,Wortex Gaming,991.0,988.0,3.0,2,-2,1
2019-12-28 12:30:00+01:00,BL4ZE Esports,JHS,1023.0,972.0,51.0,1,-2,1
2019-12-28 13:30:00+01:00,Reckoning Esports,Team FIDATO,1004.0,1003.0,1.0,-3,3,0
2019-12-28 15:00:00+01:00,SACRAMENTO,1337HUANIA,1002.0,1013.0,-11.0,-2,1,0
2019-12-28 18:00:00+01:00,FiGURE05,Team Titan,997.0,1007.0,-10.0,-2,2,0
2019-12-28 21:30:00+01:00,Team Medieval,1944,998.0,997.0,1.0,-3,3,0
2019-12-29 14:30:00+01:00,Reckoning Esports,JHS,1001.0,970.0,31.0,-3,3,0
2019-12-29 15:00:00+01:00,Lyngby Vikings,A Walk To Remember,972.0,997.0,-25.0,-1,2,0
2019-12-29 15:50:00+01:00,S Nastupaushim,SG.pro,1000.0,1004.0,-4.0,3,-3,1
2019-12-29 21:00:00+01:00,S Nastupaushim,Bogatiri,1003.0,1003.0,0.0,-3,3,0
2019-12-30 13:30:00+01:00,JHS,TEG Esports,973.0,991.0,-18.0,-2,2,0
2019-12-30 19:00:00+01:00,Wortex Gaming,Team Medieval,986.0,995.0,-9.0,3,-3,1
2019-12-30 19:00:00+01:00,TimeChasers,deprEST,993.0,978.0,15.0,2,-2,1
2020-01-03 13:30:00+01:00,Reckoning Esports,BL4ZE Esports,998.0,1024.0,-26.0,-2,1,0
2020-01-03 16:00:00+01:00,Viktor,SACRAMENTO,1000.0,1000.0,0.0,-3,3,0
2020-01-03 17:00:00+01:00,Rocketlaunchers,Brute,995.0,985.0,10.0,-5,5,0
2020-01-03 18:30:00+01:00,FRAGMiNE,coluant,994.0,993.0,1.0,-3,3,0
2020-01-04 13:30:00+01:00,LevelZero Esports,BL4ZE Esports,998.0,1025.0,-27.0,-2,1,0
2020-01-04 17:00:00+01:00,LESGEDI,AllTheRage,1000.0,996.0,4.0,-3,3,0
2020-01-04 17:00:00+01:00,EoN,1337HUANIA,1004.0,1014.0,-10.0,-2,1,0
2020-01-04 17:45:00+01:00,Brute,Phoenix,995.0,1021.0,-26.0,-7,4,0
2020-01-04 18:00:00+01:00,1944,FiGURE05,1000.0,995.0,5.0,-3,3,0
2020-01-04 18:00:00+01:00,Akatsuki,Team Titan,1020.0,1009.0,11.0,2,-2,1
2020-01-05 12:30:00+01:00,Entity Gaming,sunAsia eSports,1001.0,996.0,5.0,1,-2,1
2020-01-05 13:30:00+01:00,Global Esports,BL4ZE Esports,1022.0,1026.0,-4.0,2,-2,1
2020-01-06 12:30:00+01:00,Entity Gaming,Reckoning Esports,1002.0,996.0,6.0,1,-2,1
2020-01-06 13:30:00+01:00,Phoenix Esports,BL4ZE Esports,1000.0,1024.0,-24.0,-2,1,0
2020-01-06 14:00:00+01:00,Akatsuki Clan,BDST,1000.0,1000.0,0.0,3,-3,1
2020-01-07 11:00:00+01:00,ViCi Gaming,Alpha Red,1115.0,1056.0,59.0,4,-4,1
2020-01-07 14:00:00+01:00,SYG.Red,VG.363,1000.0,1000.0,0.0,3,-3,1
2020-01-07 14:00:00+01:00,Rising-Stars,Mazaalai,1012.0,1012.0,0.0,8,-5,1
2020-01-07 14:00:00+01:00,AUGUST,ViCi Gaming,1017.0,1119.0,-102.0,-5,3,0
2020-01-07 17:30:00+01:00,Gaming Hub,IGen Gaming,1000.0,1000.0,0.0,3,-3,1
2020-01-07 17:30:00+01:00,Entity Gaming,2ez Gaming,1003.0,983.0,20.0,1,-2,1
2020-01-07 17:30:00+01:00,Global Esports,Reckoning Esports,1024.0,994.0,30.0,1,-2,1
2020-01-08 11:00:00+01:00,Rising-Stars,AUGUST,1020.0,1012.0,8.0,7,-7,1
2020-01-08 12:30:00+01:00,Phoenix Esports,Entity Gaming,998.0,1004.0,-6.0,-2,1,0
2020-01-08 13:30:00+01:00,BL4ZE Esports,sunAsia eSports,1025.0,994.0,31.0,1,-2,1
2020-01-08 14:00:00+01:00,SYG.Red,1820HT,1003.0,1002.0,1.0,-3,3,0
2020-01-09 13:00:00+01:00,BDST,GamingX.Cataclysm,997.0,987.0,10.0,2,-2,1
2020-01-09 13:30:00+01:00,sunAsia eSports,LevelZero Esports,992.0,996.0,-4.0,-2,2,0
2020-01-10 12:00:00+01:00,EoN,AllTheRage,1002.0,999.0,3.0,-3,3,0
2020-01-10 12:00:00+01:00,coluant,deprEST,996.0,976.0,20.0,-3,3,0
2020-01-10 12:00:00+01:00,Wortex Gaming,LESGEDI,989.0,997.0,-8.0,2,-3,1
2020-01-10 12:30:00+01:00,2ez Gaming,Phoenix Esports,981.0,996.0,-15.0,-1,2,0
2020-01-10 13:00:00+01:00,VG.363,BDST,997.0,999.0,-2.0,-2,2,0
2020-01-10 13:30:00+01:00,LevelZero Esports,Reckoning Esports,998.0,992.0,6.0,-3,3,0
2020-01-10 14:30:00+01:00,Nomads Esports,OutlawNFriendz,1003.0,1003.0,0.0,3,-3,1
2020-01-11 00:00:00+01:00,FiGURE05,SACRAMENTO,998.0,1003.0,-5.0,-2,2,0
2020-01-11 03:00:00+01:00,Entity Gaming,MiTH.Maple,1005.0,950.0,55.0,-2,2,0
2020-01-11 03:00:00+01:00,GMCC,A Point,1000.0,996.0,4.0,2,-2,1
2020-01-11 03:00:00+01:00,Infamous Gaming,TecsysNet,998.0,997.0,1.0,2,-2,1
2020-01-11 05:15:00+01:00,Entity Gaming,Darkhorse,1003.0,1005.0,-2.0,-1,2,0
2020-01-11 05:15:00+01:00,A Point,Revolution.vn,994.0,961.0,33.0,-3,2,0
2020-01-11 08:00:00+01:00,GMCC,Revolution.vn,1000.0,963.0,37.0,-3,2,0
2020-01-11 08:00:00+01:00,Darkhorse,MiTH.Maple,1007.0,952.0,55.0,-3,2,0
2020-01-11 11:00:00+01:00,A Point,Team Impunity,989.0,1003.0,-14.0,-2,2,0
2020-01-11 11:00:00+01:00,ex-Genuine,MiTH.Maple,1005.0,956.0,49.0,-3,2,0
2020-01-11 11:45:00+01:00,GMCC,Team Impunity,997.0,1005.0,-8.0,-2,2,0
2020-01-11 12:30:00+01:00,sunAsia eSports,Reckoning Esports,990.0,995.0,-5.0,-2,2,0
2020-01-11 13:30:00+01:00,2ez Gaming,LevelZero Esports,980.0,995.0,-15.0,2,-3,1
2020-01-11 14:30:00+01:00,Gaming Hub,Abudhabi Esport,1003.0,1002.0,1.0,2,-2,1
2020-01-11 15:00:00+01:00,TimeChasers,Team Titan,995.0,1007.0,-12.0,3,-3,1
2020-01-11 19:00:00+01:00,paiN Gaming,F4F eSports,1035.0,1000.0,35.0,1,-2,1
2020-01-11 21:00:00+01:00,INTZ eSports,Russian Street Party,1051.0,1000.0,51.0,3,-4,1
2020-01-11 23:00:00+01:00,Loto Gaming,Infamous Gaming,1000.0,1000.0,0.0,-3,3,0
2020-01-12 01:30:00+01:00,Supremacy Gaming,Infamous Gaming,1002.0,1003.0,-1.0,3,-3,1
2020-01-12 06:00:00+01:00,Team Maple,Revolution.vn,1025.0,964.0,61.0,2,-2,1
2020-01-12 10:00:00+01:00,Team Maple,Bren Esports,1027.0,1050.0,-23.0,-3,3,0
2020-01-12 12:00:00+01:00,Defusekids,CR4ZY,1017.0,1203.0,-186.0,9,-9,1
2020-01-12 12:30:00+01:00,Phoenix Esports,LevelZero Esports,998.0,992.0,6.0,2,-2,1
2020-01-12 13:00:00+01:00,GamingX.Cataclysm,Akatsuki Clan,988.0,1005.0,-17.0,-2,2,0
2020-01-12 13:30:00+01:00,2ez Gaming,Reckoning Esports,982.0,997.0,-15.0,2,-3,1
2020-01-12 16:00:00+01:00,1944,Viktor,997.0,997.0,0.0,3,-3,1
2020-01-13 12:00:00+01:00,SYG.Red,BDST,1000.0,1001.0,-1.0,-2,2,0
2020-01-13 13:30:00+01:00,2ez Gaming,sunAsia eSports,984.0,988.0,-4.0,-1,2,0
2020-01-13 20:00:00+01:00,ex-Maknitude,Ignite Esport,1000.0,983.0,17.0,2,-1,1
2020-01-13 21:00:00+01:00,Ignite Esport,selfmade,982.0,1002.0,-20.0,-1,2,0
2020-01-14 12:30:00+01:00,Phoenix Esports,sunAsia eSports,1000.0,990.0,10.0,2,-2,1
2020-01-14 13:30:00+01:00,2ez Gaming,Global Esports,983.0,1025.0,-42.0,2,-2,1
2020-01-14 15:00:00+01:00,1820HT,Akatsuki Clan,1002.0,1007.0,-5.0,3,-3,1
2020-01-15 04:00:00+01:00,NoName.newgen,Alpha Red,1000.0,1047.0,-47.0,-2,1,0
2020-01-15 07:30:00+01:00,DreamSeller,Armory Gaming,963.0,1000.0,-37.0,-2,2,0
2020-01-15 11:15:00+01:00,ONEGODLIKEJUNIOR,Team Maple,998.0,1024.0,-26.0,-2,1,0
2020-01-15 12:30:00+01:00,Global Esports,LevelZero Esports,1023.0,990.0,33.0,1,-2,1
2020-01-15 13:00:00+01:00,Astro.esports,2Be Continued E-Sports,970.0,965.0,5.0,2,-2,1
2020-01-15 13:30:00+01:00,Entity Gaming,BL4ZE Esports,998.0,1026.0,-28.0,-1,1,0
2020-01-15 14:15:00+01:00,GamingX.Cataclysm,1820HT,986.0,1005.0,-19.0,-2,2,0
2020-01-15 17:00:00+01:00,Budapest Five,Avengers,996.0,1000.0,-4.0,5,-8,1
2020-01-16 05:00:00+01:00,Alpha Red,Armory Gaming,1048.0,1002.0,46.0,1,-2,1
2020-01-16 07:30:00+01:00,Astro.esports,Team Maple,972.0,1025.0,-53.0,-2,1,0
2020-01-16 10:10:00+01:00,ex-Genuine,Renegades,1029.0,1206.0,-177.0,-4,2,0
2020-01-16 12:30:00+01:00,sunAsia eSports,Global Esports,988.0,1024.0,-36.0,3,-2,1
2020-01-16 12:30:00+01:00,Astro.esports,Armory Gaming,970.0,1000.0,-30.0,3,-3,1
2020-01-16 13:00:00+01:00,SYG.Red,Akatsuki Clan,992.0,1004.0,-12.0,-2,2,0
2020-01-16 13:50:00+01:00,BL4ZE Esports,2ez Gaming,1027.0,985.0,42.0,1,-1,1
2020-01-16 14:00:00+01:00,DreamEaters,Skin Ogres,1063.0,1000.0,63.0,1,-2,1
2020-01-17 13:00:00+01:00,1820HT,BDST,1007.0,1000.0,7.0,-3,3,0
2020-01-18 09:30:00+01:00,Bren Esports,MiTH.Maple,1053.0,958.0,95.0,-4,4,0
2020-01-18 12:00:00+01:00,Se7en eSports,Absolute,993.0,1013.0,-20.0,-3,3,0
2020-01-18 15:00:00+01:00,deprEST,Team Titan,979.0,1004.0,-25.0,3,-3,1
2020-01-18 15:00:00+01:00,1944,EoN,1000.0,999.0,1.0,2,-2,1
2020-01-18 16:30:00+01:00,Hard4u,Astro.esports,1000.0,973.0,27.0,5,-5,1
2020-01-18 19:00:00+01:00,kombucha,bib-boys,1001.0,1000.0,1.0,-3,3,0
2020-01-18 22:00:00+01:00,Saskatoon Warriors,Riot Squad,995.0,1026.0,-31.0,-5,3,0
2020-01-19 10:00:00+01:00,Se7en eSports,Astro.esports,990.0,968.0,22.0,3,-5,1
2020-01-19 13:00:00+01:00,Hard4u,Absolute,1005.0,1016.0,-11.0,5,-3,1
2020-01-19 17:00:00+01:00,FiGURE05,Wortex Gaming,996.0,991.0,5.0,2,-1,1
2020-01-19 23:10:00+01:00,Supremacy Gaming,Incubus,1002.0,1000.0,2.0,2,-2,1
2020-01-19 23:10:00+01:00,RSC19,Jokers,1000.0,1000.0,0.0,3,-3,1
2020-01-20 05:00:00+01:00,Absolute,Se7en eSports,1013.0,993.0,20.0,-3,3,0
2020-01-20 17:00:00+01:00,Stepback,Sørby eSport,990.0,1000.0,-10.0,3,-3,1
2020-01-20 18:00:00+01:00,Atlando,selfmade,981.0,1004.0,-23.0,3,-3,1
2020-01-20 18:00:00+01:00,kinetic,Team Sigma,1001.0,1002.0,-1.0,3,-3,1
2020-01-20 20:00:00+01:00,No Problem!,Blekingelaget,940.0,988.0,-48.0,3,-3,1
2020-01-20 20:00:00+01:00,ex-Maknitude,Atlando,1002.0,984.0,18.0,-3,3,0
2020-01-20 22:00:00+01:00,Team Sigma,ex-Maknitude,999.0,999.0,0.0,-3,3,0
2020-01-20 22:00:00+01:00,kinetic,Atlando,1004.0,987.0,17.0,2,-2,1
2020-01-21 02:00:00+01:00,RBG Esports,Third Impact,997.0,990.0,7.0,-5,5,0
2020-01-21 04:00:00+01:00,MiTH.Maple,Se7en eSports,966.0,996.0,-30.0,7,-7,1
2020-01-21 20:00:00+01:00,Team Sigma,Sørby eSport,996.0,995.0,1.0,2,-2,1
2020-01-22 04:00:00+01:00,MiTH.Maple,Hard4u,973.0,1020.0,-47.0,7,-11,1
2020-01-22 19:00:00+01:00,No Problem!,Lyngby Vikings,943.0,971.0,-28.0,-2,1,0
2020-01-23 11:10:00+01:00,ROCK CANDY,ex-Bizarre,994.0,1009.0,-15.0,-10,10,0
2020-01-24 00:00:00+01:00,INTZ eSports,Riot Squad,1053.0,1030.0,23.0,4,-4,1
2020-01-24 01:00:00+01:00,Brave Esports,Supremacy Gaming,1000.0,1006.0,-6.0,-2,2,0
2020-01-24 03:00:00+01:00,Majestic Esports,Infamous Gaming,1000.0,1000.0,0.0,3,-3,0
2020-01-24 04:00:00+01:00,Incubus,Holy Knights E-Sports,998.0,1000.0,-2.0,3,-3,1
2020-01-24 15:00:00+01:00,Yalla eSports CS,FATE Academy,982.0,1000.0,-18.0,3,-3,1
2020-01-24 16:00:00+01:00,Natus Vincere Junior,AUGUST,976.0,1007.0,-31.0,5,-5,1
2020-01-24 16:00:00+01:00,Divine Vendetta,DONKEYS,1001.0,1000.0,1.0,2,-2,1
2020-01-24 16:00:00+01:00,Italy,Simplicity Gaming,1005.0,1000.0,5.0,2,-2,1
2020-01-24 17:00:00+01:00,unified Clan,FIREMIX,1000.0,986.0,14.0,-3,3,0
2020-01-24 19:00:00+01:00,Italy,Divine Vendetta,1007.0,1003.0,4.0,-3,3,0
2020-01-24 19:00:00+01:00,Yalla eSports CS,FIREMIX,985.0,989.0,-4.0,3,-3,1
2020-01-25 12:00:00+01:00,Giants Gaming,BaeconGG,1023.0,990.0,33.0,-2,2,0
2020-01-25 16:00:00+01:00,Galatics Esports Club,Rhyno Esports,977.0,1000.0,-23.0,-2,2,0
2020-01-25 17:00:00+01:00,Yalla eSports CS,Divine Vendetta,988.0,1006.0,-18.0,3,-3,1
2020-01-25 22:45:00+01:00,AGF Esport,Team Sigma,1015.0,998.0,17.0,1,-2,1
2020-01-26 04:00:00+01:00,Updraft,Absolute,990.0,1010.0,-20.0,-2,1,0
2020-01-26 13:00:00+01:00,Galatics Esports Club,Giants Gaming,975.0,1021.0,-46.0,-2,1,0
2020-01-26 16:00:00+01:00,BaeconGG,Rhyno Esports,992.0,1002.0,-10.0,2,-3,1
2020-01-26 16:00:00+01:00,Zorka,97club,1011.0,971.0,40.0,2,-2,1
2020-01-26 16:00:00+01:00,Asterion,FALKN,994.0,999.0,-5.0,3,-5,1
2020-01-26 17:00:00+01:00,Giants Gaming,Rhyno Esports,1022.0,999.0,23.0,1,-2,1
2020-01-27 16:00:00+01:00,DreamEaters,Skin Ogres,1062.0,1001.0,61.0,-2,3,0
2020-01-27 19:00:00+01:00,Unrevealed,Visomvet,1000.0,981.0,19.0,2,-2,1
2020-01-27 19:00:00+01:00,selfmade,AGF Esport,1001.0,1015.0,-14.0,-2,1,0
2020-01-27 20:00:00+01:00,Atlando,Ignite Esport,987.0,981.0,6.0,1,-1,1
2020-01-27 21:00:00+01:00,Stepback,kinetic,995.0,1004.0,-9.0,3,-3,1
2020-01-27 21:00:00+01:00,Ignite Esport,Team Sigma,980.0,996.0,-16.0,-1,2,0
2020-01-27 22:00:00+01:00,selfmade,Team Sigma,999.0,998.0,1.0,-3,3,0
2020-01-27 22:00:00+01:00,Sørby eSport,kinetic,995.0,1001.0,-6.0,-2,2,0
2020-01-29 18:00:00+01:00,theboys,UNLEASHED,1000.0,992.0,8.0,2,-2,1
2020-01-29 19:00:00+01:00,greshjerna,ktown,1000.0,997.0,3.0,2,-2,1
2020-01-30 15:00:00+01:00,Natus Vincere Junior,Skin Ogres,984.0,1002.0,-18.0,5,-5,1
2020-01-31 20:00:00+01:00,UNDEFINED E-sports,Genesis,1000.0,1000.0,0.0,-3,3,0
2020-01-31 20:00:00+01:00,Royal Helvetic,SMOKE CRIMINALS,994.0,962.0,32.0,-3,2,0
2020-01-31 20:00:00+01:00,SwissBulls,FALKN,1000.0,994.0,6.0,-3,3,0
2020-01-31 20:00:00+01:00,Megaballers,FRAGBOX,1000.0,995.0,5.0,-3,3,0
2020-01-31 20:00:00+01:00,Team Brute,Venninagate,952.0,994.0,-42.0,3,-3,1
2020-01-31 20:00:00+01:00,Pompa Team,Team GAIJIN,972.0,997.0,-25.0,2,-3,1
2020-01-31 20:00:00+01:00,Babos Gaming,Team Moops,998.0,1005.0,-7.0,-2,2,0
2020-01-31 20:00:00+01:00,March Marmots,savage.gg,1000.0,1000.0,0.0,-3,3,0
2020-01-31 20:00:00+01:00,Budapest Five Academy,Vikingekrig Esports,1000.0,1000.0,0.0,-3,3,0
2020-01-31 20:00:00+01:00,Team 1229x,SILENTGAMING,1000.0,1000.0,0.0,3,-3,1
2020-01-31 21:00:00+01:00,Megaballers,Babos Gaming,997.0,996.0,1.0,2,-2,1
2020-01-31 21:00:00+01:00,Budapest Five Academy,Virtualetix,997.0,997.0,0.0,3,-3,1
2020-01-31 21:00:00+01:00,FRAGBOX,Team Moops,998.0,1007.0,-9.0,3,-3,1
2020-02-01 00:00:00+01:00,Ubinited,Team ALTERNATE Female,945.0,982.0,-37.0,3,-3,1
2020-02-01 01:00:00+01:00,Supremacy Gaming,EgoBoys,1008.0,1003.0,5.0,-3,3,1
2020-02-01 03:00:00+01:00,Holy Knights E-Sports,Infamous Gaming,997.0,997.0,0.0,-3,3,0
2020-02-01 04:00:00+01:00,Incubus,Majestic Esports,1001.0,1003.0,-2.0,3,-3,1
2020-02-01 08:30:00+01:00,BL4ZE Esports,Phoenix Esports,1028.0,1002.0,26.0,3,-5,1
2020-02-01 12:00:00+01:00,FFAmix,DivisionX,994.0,993.0,1.0,-3,3,0
2020-02-01 12:00:00+01:00,Wuhan Warriors,Paper Rex,1000.0,1000.0,0.0,-3,3,0
2020-02-01 12:00:00+01:00,Megaballers,Team Moops,999.0,1004.0,-5.0,-2,2,0
2020-02-01 12:00:00+01:00,Vikingekrig Esports,Budapest Five Academy,1000.0,1000.0,0.0,3,-3,1
2020-02-01 13:00:00+01:00,Blank.Sea,DivisionX,1003.0,996.0,7.0,2,-2,1
2020-02-01 13:00:00+01:00,Astro.esports,Paper Rex,965.0,1003.0,-38.0,-1,2,0
2020-02-01 13:45:00+01:00,Vikingekrig Esports,savage.gg,1003.0,1003.0,0.0,-3,3,0
2020-02-01 13:45:00+01:00,FRAGBOX,Pompa Team,1001.0,973.0,28.0,2,-1,1
2020-02-01 13:45:00+01:00,FALKN,Genesis,997.0,1003.0,-6.0,3,-3,1
2020-02-01 13:45:00+01:00,SMOKE CRIMINALS,High Coast Esports,966.0,1000.0,-34.0,2,-3,1
2020-02-01 16:00:00+01:00,savage.gg,FRAGBOX,1006.0,1003.0,3.0,2,-2,1
2020-02-01 16:00:00+01:00,FALKN,SMOKE CRIMINALS,1000.0,968.0,32.0,-3,2,0
2020-02-01 17:45:00+01:00,Global Esports,Entity Gaming,1022.0,997.0,25.0,-3,3,0
2020-02-01 19:00:00+01:00,PlanetStrike eSports,Project X,1000.0,994.0,6.0,2,-2,1
2020-02-01 20:00:00+01:00,SMOKE CRIMINALS,savage.gg,970.0,1008.0,-38.0,-1,2,0
2020-02-02 13:45:00+01:00,Entity Gaming,BL4ZE Esports,1000.0,1031.0,-31.0,3,-3,1
2020-02-02 22:00:00+01:00,Space Jam,BlinkDagger,977.0,1000.0,-23.0,2,-3,1
2020-02-03 18:00:00+01:00,Atlando,Team Sigma,988.0,1001.0,-13.0,-1,2,0
2020-02-03 18:00:00+01:00,selfmade,Sørby eSport,996.0,993.0,3.0,-3,3,0
2020-02-03 19:00:00+01:00,kinetic,ex-Maknitude,1003.0,1002.0,1.0,2,-2,1
2020-02-03 19:00:00+01:00,Stepback,selfmade,998.0,993.0,5.0,2,-2,1
2020-02-03 20:00:00+01:00,AGF Esport,Ignite Esport,1016.0,979.0,37.0,-2,2,0
2020-02-03 20:00:00+01:00,Stepback,ex-Maknitude,1000.0,1000.0,0.0,3,-3,1
2020-02-03 21:00:00+01:00,AGF Esport,Atlando,1014.0,987.0,27.0,1,-1,1
2020-02-03 22:00:00+01:00,Stepback,Ignite Esport,1003.0,981.0,22.0,2,-1,1
2020-02-03 22:00:00+01:00,ex-Maknitude,Sørby eSport,997.0,996.0,1.0,2,-2,1
2020-02-04 01:00:00+01:00,Imperial e-Sports,paiN Gaming,1053.0,1038.0,15.0,-2,2,0
